1,2.0531399250030518
2,2.007730007171631
3,1.7862800359725952
4,1.6688899993896484
5,1.5260100364685059
6,1.6892800331115723
7,1.5877699851989746
8,1.556190013885498
9,1.580049991607666
10,1.5113600492477417
11,1.673359990119934
12,1.6255899667739868
13,1.6581699848175049
14,1.5904899835586548
15,1.6105999946594238
16,1.5695300102233887
17,1.7169699668884277
18,1.8947399854660034
19,1.8708300590515137
20,1.9588500261306763
21,1.924340009689331
22,1.7614400386810303
23,1.9969500303268433
24,2.0770599842071533
25,2.0854101181030273
26,2.258090019226074
27,2.501810073852539
28,2.580430030822754
29,2.5494000911712646
30,2.7660999298095703
31,2.8260200023651123
32,2.6613399982452393
33,2.5130200386047363
34,2.726449966430664
35,2.687079906463623
36,2.773439884185791
37,3.1566998958587646
38,4.1684699058532715
39,4.669340133666992
40,5.792399883270264
41,5.646999835968018
42,5.78863000869751
43,5.184909820556641
44,5.205460071563721
45,4.394959926605225
46,4.74183988571167
47,5.308579921722412
48,6.559279918670654
49,9.254260063171387
50,10.126299858093262
51,9.318619728088379
52,8.713769912719727
53,7.763309955596924
54,8.62952995300293
55,8.4576997756958
56,8.770139694213867
57,9.445839881896973
58,9.14568042755127
59,14.868900299072266
60,22.769100189208984
61,18.646499633789062
62,18.173999786376953
63,17.70789909362793
64,17.566600799560547
65,21.475799560546875
66,22.345300674438477
67,22.25349998474121
68,20.800399780273438
69,19.634000778198242
70,13.623000144958496
71,14.25059986114502
72,14.310600280761719
73,15.034199714660645
74,16.248899459838867
75,14.198699951171875
76,13.001500129699707
77,13.190600395202637
78,13.760499954223633
79,13.21090030670166
80,13.233200073242188
81,13.3016996383667
82,13.54539966583252
83,12.773599624633789
84,11.26830005645752
85,11.178299903869629
86,9.407959938049316
87,9.696660041809082
88,9.74563980102539
89,8.427530288696289
90,6.806270122528076
91,8.315279960632324
92,8.093720436096191
93,8.606659889221191
94,9.7327299118042
95,9.2008695602417
96,8.71144962310791
97,9.317669868469238
98,9.015910148620605
99,10.390700340270996
100,10.914899826049805
101,11.076499938964844
102,11.69260025024414
103,10.666799545288086
104,11.091300010681152
105,9.877670288085938
106,9.404740333557129
107,8.87339973449707
108,9.687520027160645
109,9.153240203857422
110,9.36925983428955
111,9.965530395507812
112,10.694899559020996
113,10.448200225830078
114,10.456899642944336
115,10.285699844360352
116,10.207200050354004
